CustomerID,Age,Gender,City,Annual_Income,Spending_Score,Visit_Frequency,Online_Shopping,Purchase
594,24,Female,Faisalabad,76086,72,6,0,0
595,21,Female,Karachi,117231,35,20,0,1
596,67,Female,Karachi,78308,2,12,0,0
597,62,Female,Islamabad,30797,33,8,1,0
598,28,Female,Karachi,20302,76,9,1,0
599,46,Female,Lahore,53059,86,18,1,0
600,53,Male,Faisalabad,146980,77,28,1,1
601,42,Female,Multan,29239,10,11,1,1
602,38,Female,Islamabad,42313,81,20,1,1
603,53,Male,Faisalabad,57103,62,11,0,1
604,27,Female,Faisalabad,103771,43,24,1,1
605,54,Female,Lahore,141228,69,24,0,1
606,26,Male,Karachi,106665,59,15,0,0
607,41,Male,Lahore,25534,9,9,0,0
608,52,Male,Karachi,58060,77,3,1,1
609,66,Female,Karachi,32189,60,17,1,1
610,52,Male,Faisalabad,143431,63,25,1,0
611,65,Female,Karachi,101067,52,17,1,0
612,53,Female,Islamabad,25967,23,3,1,0
613,35,Female,Islamabad,80563,30,19,1,0
614,66,Female,Islamabad,23660,43,9,1,0
615,56,Male,Faisalabad,133671,68,17,1,0
616,49,Male,Lahore,144909,21,23,0,1
617,41,Female,Multan,90976,43,18,0,1
618,40,Male,Karachi,28107,73,23,1,1
619,49,Female,Multan,109182,7,15,0,1
620,54,Female,Lahore,106787,16,1,1,0
621,29,Female,Lahore,30954,23,29,1,0
622,66,Male,Faisalabad,31943,58,26,1,0
623,30,Female,Islamabad,55725,87,10,0,1
624,40,Female,Islamabad,60434,31,8,1,0
625,42,Male,Lahore,100751,69,10,1,1
626,52,Male,Faisalabad,25110,6,29,1,0
627,58,Male,Faisalabad,31462,65,26,1,1
628,47,Male,Karachi,94232,59,2,1,0
629,34,Female,Islamabad,81567,28,19,1,1
630,66,Male,Lahore,142425,18,14,0,0
631,37,Female,Multan,71063,88,8,1,0
632,65,Male,Islamabad,128394,77,19,0,1
633,42,Male,Karachi,70240,97,1,0,1
634,39,Male,Faisalabad,96352,10,16,0,0
635,30,Male,Lahore,95989,7,25,1,1
636,36,Male,Islamabad,37222,37,24,0,1
637,66,Male,Multan,94794,96,15,0,1
638,53,Female,Karachi,78924,45,20,1,0
639,29,Male,Karachi,114854,86,24,1,0
640,58,Male,Islamabad,93513,16,5,0,0
641,36,Male,Multan,69649,88,3,1,1
642,29,Male,Karachi,117986,14,17,1,1
643,26,Female,Lahore,98749,11,29,0,1
644,24,Male,Karachi,54369,83,10,1,0
645,45,Male,Multan,101379,87,5,1,0
646,31,Male,Faisalabad,84392,34,11,1,1
647,48,Male,Faisalabad,27661,60,6,1,0
648,69,Female,Islamabad,86718,13,4,1,1
649,36,Male,Multan,22970,39,7,0,0
650,64,Female,Karachi,62922,44,19,1,0
651,33,Male,Karachi,45755,28,7,0,1
652,22,Female,Faisalabad,135926,40,14,1,0
653,52,Female,Faisalabad,34416,16,17,0,0
654,29,Male,Lahore,28672,50,23,1,1
655,42,Male,Faisalabad,143145,28,17,0,1
656,69,Female,Lahore,89095,68,13,1,1
657,38,Female,Karachi,15064,92,27,1,1
658,53,Male,Lahore,83835,60,1,1,0
659,40,Female,Lahore,102594,12,2,1,0
660,33,Female,Islamabad,131916,16,18,1,0
661,56,Female,Faisalabad,135308,53,4,0,0
662,62,Male,Lahore,97516,54,13,0,0
663,59,Female,Karachi,79666,49,1,1,1
664,56,Female,Multan,133294,36,4,1,0
665,31,Female,Lahore,25866,62,2,0,1
666,48,Male,Faisalabad,18889,84,4,0,0
667,22,Male,Islamabad,133194,26,16,0,0
668,52,Female,Karachi,139714,56,4,1,0
669,40,Male,Islamabad,46335,90,25,0,1
670,46,Female,Multan,65547,22,9,1,0
671,60,Male,Lahore,113756,73,17,0,1
672,28,Male,Lahore,25995,69,21,0,1
673,35,Female,Faisalabad,17631,81,23,0,0
674,64,Male,Lahore,103294,49,20,1,0
675,29,Male,Karachi,102278,98,28,1,1
676,26,Male,Multan,79471,2,21,0,0
677,27,Female,Islamabad,52116,53,2,1,0
678,61,Male,Multan,107116,7,3,0,1
679,34,Male,Lahore,148014,77,23,1,1
680,55,Female,Islamabad,62664,20,26,1,0
681,24,Male,Faisalabad,102342,94,29,0,0
682,63,Male,Multan,29407,30,15,1,0
683,30,Male,Islamabad,128926,75,7,1,0
684,57,Male,Islamabad,74201,95,4,0,0
685,59,Male,Islamabad,95093,67,12,1,0
686,26,Female,Karachi,32878,59,1,0,0
687,67,Female,Multan,98100,66,17,1,1
688,44,Male,Islamabad,93629,3,4,0,1
689,19,Male,Multan,58168,56,4,1,1
690,22,Male,Islamabad,69862,79,22,0,0
691,46,Female,Faisalabad,43004,17,23,0,0
692,54,Female,Faisalabad,35471,52,25,0,0
693,55,Male,Faisalabad,106820,7,9,0,1
694,36,Male,Lahore,117229,5,26,1,0
695,25,Female,Islamabad,80308,98,28,0,0
696,65,Male,Lahore,98969,97,28,1,0
697,62,Female,Multan,29568,54,21,0,0
698,18,Female,Lahore,24466,61,10,1,0
699,39,Male,Multan,72324,16,27,1,0
700,69,Female,Multan,117208,67,19,1,0
701,34,Male,Multan,90955,59,19,1,1
702,24,Male,Lahore,109791,47,15,1,0
703,42,Male,Islamabad,123718,48,22,1,1
704,62,Male,Lahore,37650,64,17,0,0
705,21,Male,Islamabad,103290,50,7,1,0
706,53,Male,Islamabad,92701,85,3,1,0
707,23,Female,Multan,25683,41,5,0,0
708,48,Female,Lahore,95978,72,16,1,0
709,36,Female,Islamabad,19860,22,23,0,0
710,61,Female,Faisalabad,149801,54,7,1,1
711,56,Male,Islamabad,46351,5,16,1,0
712,44,Female,Faisalabad,77744,17,9,1,0
713,27,Female,Lahore,135198,78,1,1,0
714,43,Female,Lahore,89155,41,3,1,0
715,36,Male,Lahore,136449,92,25,1,0
716,56,Female,Islamabad,91700,95,8,1,1
717,20,Male,Karachi,21955,81,18,0,0
718,62,Female,Islamabad,36662,35,24,1,0
719,30,Male,Islamabad,21408,40,24,1,1
720,67,Male,Multan,16225,22,18,0,1
721,45,Female,Multan,32279,48,24,0,1
722,37,Male,Islamabad,125401,53,19,1,1
723,45,Male,Faisalabad,107404,93,7,1,1
724,25,Female,Multan,63481,10,29,1,1
725,58,Female,Islamabad,59552,18,25,0,0
726,56,Female,Karachi,89474,99,20,0,1
727,18,Male,Faisalabad,40168,80,27,1,1
728,20,Male,Lahore,47099,49,6,0,1
729,30,Male,Islamabad,76455,71,25,0,1
730,45,Female,Islamabad,69240,30,27,0,0
731,66,Male,Faisalabad,89796,19,11,0,0
732,42,Male,Multan,69592,55,5,0,1
733,50,Male,Multan,137181,60,12,0,0
734,55,Male,Multan,116611,87,1,0,1
735,23,Male,Lahore,73046,72,19,1,0
736,61,Male,Faisalabad,31488,81,11,0,1
737,62,Male,Faisalabad,133521,21,15,1,1
738,49,Female,Multan,146467,26,25,1,0
739,62,Female,Multan,33394,28,16,1,0
740,64,Female,Karachi,108993,39,3,0,0
741,38,Male,Karachi,74332,33,11,1,1
742,33,Male,Islamabad,57628,40,11,0,1
743,38,Female,Islamabad,36352,83,10,0,0
744,28,Male,Faisalabad,97971,29,2,1,0
745,54,Female,Faisalabad,66993,20,20,1,1
746,53,Male,Lahore,118027,20,5,1,1
747,52,Male,Lahore,135212,74,23,1,0
748,36,Female,Karachi,23539,12,23,1,0
749,37,Female,Islamabad,147335,97,25,0,1
750,35,Female,Karachi,68817,25,29,0,0
751,64,Female,Karachi,64107,25,8,1,1
752,58,Female,Islamabad,144240,4,13,1,0
753,66,Male,Lahore,114655,4,15,0,1
754,31,Male,Islamabad,71132,9,2,1,0
755,32,Male,Multan,140701,15,12,0,1
756,48,Female,Multan,120494,26,24,1,0
757,18,Female,Multan,67979,79,8,1,0
758,20,Female,Faisalabad,73013,90,21,1,0
759,33,Female,Lahore,78797,92,29,0,1
760,40,Female,Lahore,66798,71,19,1,0
761,28,Female,Faisalabad,91421,32,25,1,0
762,29,Male,Karachi,22434,76,28,0,0
763,27,Male,Multan,45028,99,23,0,0
764,49,Male,Multan,81558,52,1,1,0
765,33,Male,Karachi,39331,32,8,1,0
766,25,Male,Islamabad,82573,9,10,0,1
767,55,Female,Islamabad,144473,78,13,1,1
768,29,Female,Lahore,97979,13,5,1,1
769,41,Female,Faisalabad,19123,56,22,0,1
770,45,Female,Lahore,31603,44,9,1,0
771,25,Female,Islamabad,80941,97,10,0,1
772,45,Female,Karachi,57597,96,14,0,0
773,53,Male,Lahore,99238,83,24,0,0
774,43,Female,Multan,56751,30,11,1,0
775,25,Female,Multan,141462,16,14,1,0
776,67,Female,Karachi,101978,12,3,0,0
777,45,Female,Islamabad,32693,74,29,1,0
778,45,Male,Multan,109524,66,21,1,1
779,54,Male,Multan,112869,18,16,0,0
780,58,Female,Faisalabad,78825,13,20,1,1
781,53,Male,Lahore,145475,93,17,1,0
782,44,Male,Islamabad,60406,24,5,1,0
783,34,Female,Lahore,138371,12,26,1,0
784,26,Female,Islamabad,16617,60,7,0,0
785,50,Female,Multan,58016,60,17,1,0
786,37,Female,Faisalabad,39276,93,20,0,1
787,30,Female,Lahore,87240,86,22,1,1
788,45,Male,Multan,121292,1,11,1,0
789,65,Female,Islamabad,32959,43,12,0,0
790,46,Female,Lahore,43522,55,25,1,1
791,30,Female,Lahore,41567,40,27,1,0
792,63,Male,Multan,77708,64,24,1,0
793,52,Female,Lahore,141206,34,2,0,0
794,23,Female,Faisalabad,37560,34,27,1,1
795,35,Female,Faisalabad,73390,48,19,1,1
796,68,Male,Multan,140772,33,26,0,1
797,22,Female,Islamabad,60104,68,29,0,0
798,64,Female,Multan,72805,30,5,1,0
799,42,Female,Faisalabad,39496,84,11,0,0
800,19,Male,Karachi,106257,90,23,0,1
801,27,Female,Karachi,18515,79,19,1,1
802,47,Female,Lahore,19454,71,28,1,0
803,67,Female,Lahore,37873,71,7,1,0
804,62,Male,Karachi,88920,29,21,0,0
805,22,Female,Faisalabad,28727,23,26,1,0
806,50,Female,Lahore,143376,34,22,1,0
807,18,Female,Multan,84070,84,6,0,0
808,35,Male,Multan,114059,15,11,1,1
809,49,Male,Faisalabad,139564,97,27,1,0
810,64,Female,Lahore,132213,53,14,1,0
811,66,Male,Multan,40465,17,28,1,0
812,28,Male,Lahore,74799,64,4,0,0
813,38,Male,Lahore,111129,84,28,1,0
814,43,Female,Multan,122288,61,8,1,1
815,42,Female,Karachi,27875,57,9,1,0
816,39,Male,Multan,42219,77,2,1,1
817,44,Male,Faisalabad,51182,88,25,0,0
818,66,Male,Islamabad,94781,37,11,0,0
819,30,Female,Multan,21457,7,28,0,0
820,50,Female,Lahore,48064,8,20,1,1
821,51,Male,Lahore,130256,87,22,0,0
822,58,Male,Multan,113297,78,7,1,0
823,52,Male,Islamabad,84918,68,4,0,0
824,18,Male,Multan,105179,21,24,1,1
825,38,Female,Islamabad,89944,61,29,0,0
826,65,Male,Islamabad,104142,74,14,1,0
827,23,Female,Faisalabad,42603,86,26,1,0
828,45,Male,Lahore,61458,94,24,1,0
829,34,Male,Lahore,85605,94,1,1,0
830,22,Male,Islamabad,34623,80,24,0,0
831,48,Male,Lahore,59440,75,26,0,1
832,22,Male,Karachi,97427,86,12,1,0
833,55,Female,Islamabad,108826,29,19,1,1
834,20,Male,Lahore,42460,25,5,0,1
835,40,Male,Karachi,125373,58,26,1,0
836,54,Male,Faisalabad,19870,14,8,1,1
837,54,Female,Lahore,33909,78,11,0,1
838,27,Female,Karachi,24117,66,22,0,1
839,27,Female,Multan,82474,54,4,1,1
840,36,Female,Multan,108926,77,15,0,1
841,34,Male,Karachi,142463,67,20,0,0
842,38,Male,Islamabad,116536,30,12,0,1
843,31,Male,Islamabad,35128,18,20,0,0
844,26,Female,Lahore,84001,54,22,1,1
845,63,Male,Multan,15440,21,23,0,0
846,18,Male,Islamabad,138491,53,29,0,1
847,68,Female,Islamabad,96662,83,21,1,0
848,62,Female,Multan,15005,16,10,0,1
849,30,Female,Faisalabad,22038,28,24,0,1
850,21,Male,Islamabad,21414,4,16,1,1
851,18,Male,Karachi,84506,55,23,1,1
852,66,Female,Lahore,91586,15,8,1,0
853,57,Male,Islamabad,148678,64,20,0,1
854,49,Female,Islamabad,31482,65,8,1,1
855,51,Female,Faisalabad,48948,16,29,1,1
856,45,Male,Karachi,104987,20,6,1,1
857,48,Female,Lahore,35875,64,3,0,0
858,25,Female,Islamabad,28057,33,29,0,0
859,56,Female,Lahore,47400,81,8,1,0
860,43,Male,Multan,83607,69,29,1,1
861,51,Female,Islamabad,102561,69,23,1,0
862,20,Female,Islamabad,42503,58,10,0,1
863,67,Female,Multan,116096,39,5,0,0
864,29,Female,Faisalabad,61612,77,11,1,1
865,18,Female,Islamabad,113318,36,4,1,1
866,61,Female,Lahore,99335,94,17,0,0
867,22,Female,Karachi,115989,68,26,0,1
868,47,Male,Lahore,108012,87,3,1,1
869,47,Male,Faisalabad,96748,21,18,1,0
870,34,Female,Karachi,80195,63,8,1,0
871,65,Male,Lahore,104846,85,24,1,0
872,64,Male,Lahore,117404,6,12,1,1
873,40,Female,Multan,54142,24,21,0,0
874,32,Male,Faisalabad,86540,53,16,1,0
875,54,Female,Multan,91948,95,14,1,0
876,38,Female,Karachi,73951,83,21,1,0
877,31,Female,Multan,26755,76,16,1,1
878,19,Female,Faisalabad,132985,78,27,0,1
879,28,Female,Islamabad,99553,50,4,1,0
880,68,Male,Islamabad,149962,12,1,1,1
881,56,Female,Karachi,109376,56,1,1,1
882,55,Male,Islamabad,32175,15,29,0,0
883,51,Female,Multan,80687,83,22,1,0
884,55,Female,Karachi,99983,92,15,1,1
885,67,Female,Faisalabad,61629,40,20,0,1
886,51,Male,Karachi,131779,41,20,0,1
887,35,Female,Karachi,83513,69,3,1,0
888,47,Female,Lahore,97762,69,14,1,1
889,32,Female,Lahore,147731,6,9,0,1
890,44,Female,Karachi,72941,87,19,1,1
891,68,Male,Islamabad,58473,67,8,1,1
892,51,Female,Lahore,31040,33,2,1,1
893,69,Male,Faisalabad,84806,43,4,0,1
894,55,Female,Multan,127076,21,1,1,0
895,50,Male,Lahore,70916,84,11,0,1
896,41,Male,Karachi,148363,65,5,0,0
897,32,Female,Islamabad,18811,17,2,0,1
898,47,Female,Multan,46276,93,27,1,0
899,59,Male,Lahore,96049,8,13,0,1
900,68,Female,Islamabad,88062,64,17,0,0
901,34,Female,Islamabad,69499,90,17,0,1
902,22,Female,Islamabad,61281,28,18,1,0
903,46,Male,Karachi,59852,98,21,1,0
904,21,Female,Faisalabad,19595,90,28,1,1
905,27,Female,Islamabad,110930,13,9,0,1
906,34,Female,Multan,107676,13,6,0,0
907,27,Male,Lahore,34405,38,28,0,0
908,34,Female,Multan,73122,25,20,1,0
909,37,Male,Karachi,143909,62,3,0,1
910,41,Female,Karachi,18447,23,8,0,1
911,22,Male,Multan,25662,86,3,1,1
912,51,Female,Faisalabad,73282,21,1,0,0
913,23,Female,Karachi,43582,54,20,0,0
914,19,Male,Karachi,82471,63,27,0,1
915,30,Male,Multan,138513,30,13,0,0
916,60,Male,Karachi,122578,75,21,1,1
917,60,Female,Faisalabad,90871,68,5,1,0
918,65,Female,Faisalabad,98205,97,16,0,1
919,28,Female,Faisalabad,89081,76,21,0,1
920,68,Female,Lahore,120783,73,24,1,0
921,64,Male,Faisalabad,98805,32,16,1,1
922,40,Female,Faisalabad,139698,75,24,0,0
923,33,Female,Lahore,25712,24,12,1,0
924,48,Female,Islamabad,96527,7,13,0,0
925,28,Female,Karachi,144453,72,4,1,0
926,33,Female,Faisalabad,141888,97,9,1,0
927,25,Female,Karachi,102185,89,16,1,1
928,21,Female,Multan,114851,1,1,1,0
929,57,Male,Karachi,27210,3,5,0,0
930,21,Female,Lahore,51972,28,21,1,0
931,42,Female,Karachi,49136,43,5,1,0
932,20,Female,Karachi,131445,97,24,1,0
933,49,Female,Karachi,30945,46,25,0,0
934,20,Male,Islamabad,94180,1,19,1,1
935,44,Male,Islamabad,85453,38,9,1,1
936,46,Male,Multan,100404,91,29,0,1
937,49,Male,Lahore,18052,35,27,0,0
938,67,Male,Karachi,42272,74,8,0,1
939,68,Male,Karachi,56150,76,19,1,0
940,36,Female,Karachi,112095,74,18,1,0
941,38,Male,Karachi,83774,54,15,1,0
942,22,Male,Islamabad,58175,98,4,0,0
943,35,Female,Multan,146637,24,15,1,1
944,45,Male,Faisalabad,31375,28,13,1,0
945,59,Female,Lahore,40710,22,28,0,1
946,39,Female,Karachi,122026,16,18,0,0
947,38,Male,Multan,42597,13,20,0,1
948,23,Female,Faisalabad,89289,62,5,1,1
949,18,Male,Multan,100687,43,18,0,0
950,22,Male,Islamabad,133968,87,28,0,1
951,58,Female,Faisalabad,55274,78,8,0,1
952,29,Female,Multan,63634,32,1,1,1
953,43,Male,Islamabad,45041,67,19,0,1
954,63,Female,Multan,100365,91,23,0,1
955,51,Female,Multan,148275,83,26,1,0
956,66,Male,Faisalabad,66986,86,17,1,1
957,31,Male,Islamabad,40370,57,29,1,0
958,43,Female,Karachi,50247,65,27,1,0
959,62,Male,Lahore,139403,69,2,1,1
960,44,Male,Faisalabad,134544,49,19,1,0
961,26,Male,Islamabad,146506,33,16,1,0
962,43,Male,Multan,77982,19,18,0,0
963,64,Male,Islamabad,80180,36,2,1,0
964,39,Male,Lahore,123534,70,28,0,0
965,64,Male,Lahore,39644,15,27,0,1
966,47,Female,Karachi,53493,97,6,1,0
967,60,Male,Karachi,98824,24,7,1,1
968,65,Female,Lahore,62289,27,6,1,0
969,34,Female,Faisalabad,50481,49,27,1,1
970,43,Female,Faisalabad,92097,75,6,1,1
971,53,Male,Multan,37578,23,9,1,0
972,18,Male,Karachi,87048,33,8,1,1
973,25,Female,Multan,110737,41,24,1,1
974,66,Male,Karachi,33687,56,22,0,1
975,52,Female,Lahore,137540,29,21,0,0
976,69,Male,Faisalabad,45183,31,9,1,1
977,32,Male,Faisalabad,35758,65,12,0,1
978,64,Female,Lahore,147154,98,18,0,0
979,39,Female,Multan,111368,18,23,0,0
980,31,Female,Multan,60891,82,6,0,0
981,43,Male,Islamabad,61901,6,23,1,0
982,45,Female,Karachi,118912,52,28,1,1
983,40,Male,Multan,86062,40,4,1,0
984,31,Male,Lahore,87008,65,25,1,0
985,41,Male,Multan,148847,42,7,1,1
986,19,Female,Faisalabad,32974,94,18,1,0
987,62,Female,Karachi,95591,68,29,1,0
988,43,Female,Islamabad,33615,32,20,1,0
989,31,Male,Karachi,37838,10,5,0,0
990,68,Male,Faisalabad,55728,69,18,0,0
991,24,Female,Faisalabad,131249,9,10,1,0
992,20,Male,Faisalabad,93000,69,8,1,0
993,64,Male,Faisalabad,67798,61,1,1,1
994,40,Female,Lahore,25248,11,15,1,1
995,63,Female,Islamabad,60291,99,3,0,0
996,60,Female,Faisalabad,97629,91,15,0,1
997,64,Male,Faisalabad,140612,68,14,1,1
998,62,Male,Multan,32177,74,1,0,0
999,35,Male,Islamabad,58815,97,21,1,1
1000,55,Male,Karachi,53533,8,8,1,1
1001,52,Male,Islamabad,15026,49,7,1,0
1002,68,Female,Islamabad,119997,24,9,0,0
1003,32,Male,Islamabad,75611,33,18,1,0
1004,42,Male,Faisalabad,102242,19,12,1,0
1005,54,Male,Faisalabad,119913,2,8,1,1
1006,45,Female,Lahore,57082,55,8,1,1
1007,27,Female,Karachi,118613,11,6,1,0
1008,56,Female,Multan,113315,99,3,0,1
1009,34,Male,Islamabad,104690,17,2,1,1
1010,56,Female,Karachi,110220,42,14,1,0
1011,39,Female,Karachi,30389,61,8,0,1
1012,43,Female,Lahore,106860,3,6,0,1
1013,61,Male,Multan,36797,86,4,0,0
1014,42,Female,Islamabad,126975,35,5,1,0
1015,34,Male,Multan,112169,85,21,1,0
1016,30,Male,Lahore,81332,89,13,0,0
1017,37,Female,Faisalabad,38696,66,9,1,0
1018,42,Male,Karachi,17024,1,13,1,0
1019,21,Female,Islamabad,105998,7,29,0,0
1020,27,Male,Faisalabad,20285,20,9,0,1
1021,20,Female,Lahore,22370,43,24,0,0
1022,58,Female,Multan,32903,6,24,1,0
1023,62,Female,Karachi,112904,55,16,0,1
1024,35,Male,Islamabad,37995,21,12,1,1
1025,64,Female,Faisalabad,120160,51,2,1,0
1026,53,Male,Faisalabad,103377,46,19,1,0
1027,64,Female,Karachi,52822,35,16,0,1
1028,39,Male,Multan,122412,8,24,1,0
1029,51,Male,Lahore,66222,68,13,1,0
1030,64,Female,Multan,109088,16,5,0,0
1031,25,Female,Multan,105450,67,23,0,0
1032,57,Female,Multan,124366,71,24,1,0
1033,66,Female,Karachi,125078,64,6,1,0
1034,61,Female,Karachi,78853,2,21,0,1
1035,36,Male,Lahore,138794,1,24,1,1
1036,59,Female,Multan,67442,58,17,1,1
1037,58,Female,Karachi,24675,1,17,1,0
1038,54,Male,Lahore,104590,7,17,0,0
1039,23,Female,Lahore,123570,88,3,1,1
1040,69,Female,Multan,46661,69,26,0,0
1041,43,Male,Islamabad,79289,85,13,1,0
1042,51,Female,Multan,32184,92,12,1,0
1043,62,Female,Islamabad,62963,18,6,0,0
1044,23,Female,Lahore,20267,88,22,1,0
1045,54,Male,Karachi,77814,32,21,0,0
1046,50,Female,Faisalabad,51025,45,29,1,1
1047,39,Male,Lahore,136246,33,13,0,0
1048,38,Female,Karachi,92605,74,14,1,1
1049,23,Male,Lahore,147053,73,7,0,1
1050,23,Female,Multan,58436,49,5,1,0
1051,65,Male,Islamabad,92192,33,14,1,1
1052,21,Male,Lahore,135591,97,18,1,1
1053,47,Male,Karachi,99511,71,4,0,0
1054,28,Male,Multan,24665,68,1,1,0
1055,47,Male,Faisalabad,106277,28,7,0,0
1056,48,Male,Multan,67474,87,20,1,1
1057,41,Female,Islamabad,90911,53,13,1,0
1058,26,Female,Multan,107643,96,4,1,0
1059,20,Male,Faisalabad,45484,44,13,1,0
1060,68,Male,Karachi,116165,80,4,0,0
1061,48,Male,Lahore,40835,55,3,1,0
1062,57,Male,Islamabad,111453,10,8,0,0
1063,54,Female,Faisalabad,68790,14,20,1,1
1064,53,Male,Islamabad,24643,36,8,1,1
1065,41,Female,Multan,90846,34,25,1,1
1066,48,Female,Islamabad,28200,88,17,1,1
1067,23,Male,Faisalabad,67275,18,15,0,1
1068,19,Male,Lahore,104001,16,4,1,1
1069,37,Female,Lahore,57448,37,6,0,0
1070,45,Female,Islamabad,106685,41,24,1,1
1071,28,Male,Karachi,25619,25,22,1,0
1072,21,Male,Islamabad,120454,8,28,0,0
1073,32,Male,Multan,16766,88,6,0,0
1074,23,Female,Lahore,18549,84,10,0,0
1075,66,Female,Lahore,122938,94,4,1,1
1076,47,Male,Lahore,142673,84,9,0,0
1077,55,Female,Karachi,63328,18,16,1,1
1078,68,Female,Karachi,40301,68,7,1,0
1079,19,Male,Faisalabad,59763,48,14,0,0
1080,32,Male,Islamabad,59787,70,27,1,0
1081,28,Female,Islamabad,135675,67,6,1,1
1082,25,Female,Multan,22425,18,1,0,1
1083,43,Male,Lahore,27857,18,18,1,0
1084,68,Male,Karachi,107999,56,12,0,0
1085,62,Male,Multan,56457,23,22,0,1
1086,61,Male,Multan,146776,35,27,1,0
1087,22,Male,Karachi,20452,6,15,1,0
1088,23,Female,Islamabad,126153,26,1,1,0
1089,43,Female,Lahore,53862,85,15,1,0
1090,21,Female,Islamabad,33300,61,15,1,0
1091,36,Female,Multan,16845,88,27,0,0
1092,37,Male,Lahore,134342,15,16,0,1
1093,50,Male,Faisalabad,54181,91,21,0,1
1094,37,Male,Multan,49404,32,1,1,1
1095,66,Female,Islamabad,37564,12,29,1,0
1096,29,Female,Islamabad,112898,5,3,0,1
1097,64,Female,Islamabad,33227,64,12,0,1
1098,18,Male,Karachi,110259,71,28,1,1
1099,43,Female,Multan,139451,86,28,0,0
1100,31,Male,Lahore,32215,27,7,1,0
1101,55,Male,Islamabad,145577,79,5,1,1
1102,54,Male,Islamabad,86074,45,28,1,1
1103,28,Male,Karachi,123621,35,26,0,1
1104,53,Male,Lahore,121759,26,1,1,1
1105,30,Male,Multan,143471,23,1,0,0
1106,60,Female,Faisalabad,36711,13,15,1,0
1107,20,Male,Karachi,63398,90,8,0,1
1108,50,Male,Multan,16286,3,11,1,0
1109,23,Female,Faisalabad,123304,29,14,1,0
1110,67,Male,Islamabad,119959,66,29,0,1
1111,27,Female,Islamabad,74967,64,25,1,0
1112,22,Female,Lahore,112803,28,23,1,1
1113,40,Female,Faisalabad,144745,87,13,0,1
1114,27,Male,Islamabad,69583,36,19,0,0
1115,61,Male,Islamabad,139077,6,12,1,0
1116,19,Female,Lahore,126359,11,22,1,0
1117,30,Male,Multan,42086,38,19,1,1
1118,57,Male,Islamabad,119132,34,26,1,0
1119,19,Female,Karachi,74263,81,4,1,0
1120,37,Female,Karachi,135155,67,28,1,1
1121,18,Male,Multan,75664,46,4,1,0
1122,54,Female,Faisalabad,135474,98,3,0,0
1123,26,Female,Lahore,91968,86,26,1,0
1124,34,Female,Karachi,149563,29,6,0,0
1125,26,Male,Karachi,149464,60,5,0,1
1126,28,Male,Multan,82804,54,11,1,0
1127,32,Male,Faisalabad,53400,93,25,1,0
1128,41,Female,Faisalabad,43088,69,9,0,1
1129,55,Male,Multan,102893,74,3,0,1
1130,52,Female,Karachi,20969,74,29,1,0
1131,47,Male,Lahore,23981,9,9,1,1
1132,48,Male,Karachi,69091,85,29,1,1
1133,66,Female,Faisalabad,122154,77,12,1,0
1134,22,Male,Karachi,39408,10,3,0,1
1135,61,Female,Lahore,62940,75,20,0,1
1136,67,Male,Islamabad,18657,68,17,0,0
1137,31,Male,Karachi,36230,58,21,0,1
1138,28,Female,Multan,99731,95,12,1,1
1139,26,Female,Islamabad,19329,52,25,0,1
1140,51,Female,Multan,50865,34,18,0,0
1141,29,Male,Multan,52869,35,4,1,0
1142,52,Male,Multan,135185,33,10,1,1
1143,52,Male,Karachi,98984,72,18,1,0
1144,18,Female,Faisalabad,140172,32,8,1,1
1145,57,Female,Islamabad,116069,55,9,0,0
1146,39,Female,Lahore,104711,97,19,1,0
1147,46,Male,Faisalabad,81252,8,13,0,1
1148,25,Male,Karachi,94386,46,25,1,0
1149,28,Female,Multan,133728,14,6,1,0
1150,58,Male,Lahore,147783,98,22,1,0
1151,54,Female,Islamabad,40801,8,7,1,1
1152,31,Male,Faisalabad,105709,71,28,1,1
1153,47,Male,Faisalabad,68270,77,21,1,1
1154,52,Female,Lahore,70535,54,6,0,0
1155,38,Male,Karachi,31220,21,11,1,0
1156,54,Male,Islamabad,28392,96,17,0,1
1157,22,Female,Lahore,148318,75,19,1,1
1158,36,Female,Multan,35010,14,28,0,0
1159,31,Male,Islamabad,141951,75,25,0,1
1160,43,Female,Faisalabad,83358,2,12,1,0
1161,21,Male,Lahore,111190,98,21,0,0
1162,42,Female,Faisalabad,130795,61,21,1,1
1163,62,Male,Faisalabad,137790,17,24,0,0
1164,59,Male,Faisalabad,140223,78,27,1,0
1165,42,Female,Karachi,90205,89,27,1,0
1166,35,Male,Faisalabad,16082,48,13,1,0
1167,57,Male,Multan,90093,91,18,0,1
1168,25,Female,Multan,66952,8,29,0,0
1169,56,Female,Islamabad,51719,56,7,1,1
1170,57,Male,Faisalabad,63737,17,25,0,0
1171,31,Female,Faisalabad,122271,69,23,0,1
1172,49,Female,Lahore,82839,12,28,1,0
1173,68,Male,Karachi,62931,38,5,1,1
1174,55,Male,Islamabad,54925,18,29,0,1
1175,50,Female,Faisalabad,102745,26,16,0,1
1176,40,Female,Lahore,141298,95,22,0,1
1177,32,Female,Karachi,108709,37,4,1,0
1178,50,Male,Islamabad,57287,70,28,0,0
1179,42,Male,Islamabad,122252,41,23,1,1
1180,34,Male,Faisalabad,124323,79,1,0,1
1181,50,Male,Islamabad,27803,42,4,0,0
